node_sig_1,node_sig2,bitcoin_sig_1,bitcoin_sig_2,features,chain_hash,channel_id,node_id_1,node_id_2,bitcoin_key_1,bitcoin_key_2
null,null,null,null,null,null,28477,410,250,null,null
null,null,null,null,null,null,28478,4426,130,null,null
null,null,null,null,null,null,28479,4346,4486,null,null
null,null,null,null,null,null,28480,2758,3765,null,null
null,null,null,null,null,null,28481,5053,4667,null,null
null,null,null,null,null,null,28482,520,252,null,null
null,null,null,null,null,null,28483,513,3990,null,null
null,null,null,null,null,null,28484,968,227,null,null
null,null,null,null,null,null,28485,520,463,null,null
null,null,null,null,null,null,28486,54,5699,null,null
null,null,null,null,null,null,28487,4100,3907,null,null
null,null,null,null,null,null,28488,1685,2349,null,null
null,null,null,null,null,null,28489,4100,3101,null,null
null,null,null,null,null,null,28490,5342,177,null,null
null,null,null,null,null,null,28491,54,5631,null,null
null,null,null,null,null,null,28492,410,1426,null,null
null,null,null,null,null,null,28493,1607,520,null,null
null,null,null,null,null,null,28494,520,400,null,null
null,null,null,null,null,null,28495,263,151,null,null
null,null,null,null,null,null,28496,5342,5367,null,null
null,null,null,null,null,null,28497,350,5699,null,null
null,null,null,null,null,null,28498,5342,400,null,null
null,null,null,null,null,null,28499,263,151,null,null
null,null,null,null,null,null,28500,3576,5699,null,null
null,null,null,null,null,null,28501,5719,5738,null,null
null,null,null,null,null,null,28502,2515,3133,null,null
null,null,null,null,null,null,28503,468,1924,null,null
null,null,null,null,null,null,28504,263,1924,null,null
null,null,null,null,null,null,28505,219,5739,null,null
null,null,null,null,null,null,28506,622,5740,null,null
null,null,null,null,null,null,28507,2,5245,null,null
null,null,null,null,null,null,28508,1924,77,null,null
null,null,null,null,null,null,28509,2860,4388,null,null
null,null,null,null,null,null,28510,2860,150,null,null
null,null,null,null,null,null,28511,54,5723,null,null
null,null,null,null,null,null,28512,410,5342,null,null
null,null,null,null,null,null,28513,1986,5699,null,null
null,null,null,null,null,null,28514,977,3718,null,null
null,null,null,null,null,null,28515,3577,5663,null,null
null,null,null,null,null,null,28516,2,5699,null,null
null,null,null,null,null,null,28517,977,4166,null,null
null,null,null,null,null,null,28518,2,5690,null,null
null,null,null,null,null,null,28519,227,5043,null,null
null,null,null,null,null,null,28520,54,5663,null,null
null,null,null,null,null,null,28521,5671,5575,null,null
null,null,null,null,null,null,28522,46,5671,null,null
null,null,null,null,null,null,28523,5671,4698,null,null
null,null,null,null,null,null,28524,5037,4209,null,null
null,null,null,null,null,null,28525,263,5258,null,null
null,null,null,null,null,null,28526,5741,5742,null,null
null,null,null,null,null,null,28527,5700,156,null,null
null,null,null,null,null,null,28528,5741,5742,null,null
null,null,null,null,null,null,28529,5258,177,null,null
null,null,null,null,null,null,28530,192,885,null,null
null,null,null,null,null,null,28531,1618,243,null,null
null,null,null,null,null,null,28532,5743,130,null,null
null,null,null,null,null,null,28533,1405,5464,null,null
null,null,null,null,null,null,28534,3545,1685,null,null
null,null,null,null,null,null,28535,5342,130,null,null
null,null,null,null,null,null,28536,5743,130,null,null
null,null,null,null,null,null,28537,5740,5698,null,null
null,null,null,null,null,null,28538,263,4556,null,null
null,null,null,null,null,null,28539,1924,130,null,null
null,null,null,null,null,null,28540,130,5699,null,null
null,null,null,null,null,null,28541,46,1437,null,null
null,null,null,null,null,null,28542,5424,77,null,null
null,null,null,null,null,null,28543,5424,3431,null,null
null,null,null,null,null,null,28544,2512,5457,null,null
null,null,null,null,null,null,28545,5054,3907,null,null
null,null,null,null,null,null,28546,2860,160,null,null
null,null,null,null,null,null,28547,2860,3743,null,null
null,null,null,null,null,null,28548,5744,177,null,null
null,null,null,null,null,null,28549,4100,5299,null,null
null,null,null,null,null,null,28550,263,4261,null,null
null,null,null,null,null,null,28551,4836,177,null,null
null,null,null,null,null,null,28552,33,4683,null,null
null,null,null,null,null,null,28553,5299,151,null,null
null,null,null,null,null,null,28554,476,885,null,null
null,null,null,null,null,null,28555,177,5241,null,null
null,null,null,null,null,null,28556,1205,4261,null,null
null,null,null,null,null,null,28557,468,2933,null,null
null,null,null,null,null,null,28558,5743,4048,null,null
null,null,null,null,null,null,28559,3729,2771,null,null
null,null,null,null,null,null,28560,1642,3718,null,null
null,null,null,null,null,null,28561,265,5703,null,null
null,null,null,null,null,null,28562,2,3527,null,null
null,null,null,null,null,null,28563,1660,5703,null,null
null,null,null,null,null,null,28564,5745,4100,null,null
null,null,null,null,null,null,28565,5703,3504,null,null
null,null,null,null,null,null,28566,468,157,null,null
null,null,null,null,null,null,28567,1437,463,null,null
null,null,null,null,null,null,28568,1351,4879,null,null
null,null,null,null,null,null,28569,3115,2590,null,null
null,null,null,null,null,null,28570,2295,5746,null,null
null,null,null,null,null,null,28571,4681,1856,null,null
null,null,null,null,null,null,28572,4598,4845,null,null
null,null,null,null,null,null,28573,1618,5703,null,null
null,null,null,null,null,null,28574,1023,5703,null,null
null,null,null,null,null,null,28575,820,4684,null,null
null,null,null,null,null,null,28576,5747,3622,null,null
null,null,null,null,null,null,28577,5747,2995,null,null
null,null,null,null,null,null,28578,468,5693,null,null
null,null,null,null,null,null,28579,2995,901,null,null
null,null,null,null,null,null,28580,5748,3074,null,null
null,null,null,null,null,null,28581,356,4889,null,null
null,null,null,null,null,null,28582,5747,276,null,null
null,null,null,null,null,null,28583,54,5747,null,null
null,null,null,null,null,null,28584,2624,2590,null,null
null,null,null,null,null,null,28585,756,3431,null,null
null,null,null,null,null,null,28586,5747,345,null,null
null,null,null,null,null,null,28587,5747,1293,null,null
null,null,null,null,null,null,28588,177,2938,null,null
null,null,null,null,null,null,28589,5656,2761,null,null
null,null,null,null,null,null,28590,54,5702,null,null
null,null,null,null,null,null,28591,5656,1710,null,null
null,null,null,null,null,null,28592,4036,3996,null,null
null,null,null,null,null,null,28593,979,4036,null,null
null,null,null,null,null,null,28594,13,4036,null,null
null,null,null,null,null,null,28595,3115,5703,null,null
null,null,null,null,null,null,28596,177,5749,null,null
null,null,null,null,null,null,28597,476,5115,null,null
null,null,null,null,null,null,28598,4858,130,null,null
null,null,null,null,null,null,28599,4858,332,null,null
null,null,null,null,null,null,28600,4414,4858,null,null
null,null,null,null,null,null,28601,739,335,null,null
null,null,null,null,null,null,28602,977,4166,null,null
null,null,null,null,null,null,28603,194,5703,null,null
null,null,null,null,null,null,28604,4416,5665,null,null
null,null,null,null,null,null,28605,698,5665,null,null
null,null,null,null,null,null,28606,5665,282,null,null
null,null,null,null,null,null,28607,2761,4889,null,null
null,null,null,null,null,null,28608,263,4684,null,null
null,null,null,null,null,null,28609,468,5749,null,null
null,null,null,null,null,null,28610,3622,5703,null,null
null,null,null,null,null,null,28611,820,5750,null,null
null,null,null,null,null,null,28612,4100,3527,null,null
null,null,null,null,null,null,28613,3315,5122,null,null
null,null,null,null,null,null,28614,414,5122,null,null
null,null,null,null,null,null,28615,3164,3074,null,null
null,null,null,null,null,null,28616,468,5747,null,null
null,null,null,null,null,null,28617,4486,3164,null,null
null,null,null,null,null,null,28618,2687,4486,null,null
null,null,null,null,null,null,28619,5747,326,null,null
null,null,null,null,null,null,28620,5747,4100,null,null
null,null,null,null,null,null,28621,4486,2944,null,null
null,null,null,null,null,null,28622,1205,4486,null,null
null,null,null,null,null,null,28623,1618,4486,null,null
null,null,null,null,null,null,28624,2712,2937,null,null
null,null,null,null,null,null,28625,5747,177,null,null
null,null,null,null,null,null,28626,5747,77,null,null
null,null,null,null,null,null,28627,5747,2,null,null
null,null,null,null,null,null,28628,4225,5751,null,null
null,null,null,null,null,null,28629,46,58,null,null
null,null,null,null,null,null,28630,46,1205,null,null
null,null,null,null,null,null,28631,5752,130,null,null
null,null,null,null,null,null,28632,46,194,null,null
null,null,null,null,null,null,28633,468,157,null,null
null,null,null,null,null,null,28634,468,157,null,null
null,null,null,null,null,null,28635,5438,4482,null,null
null,null,null,null,null,null,28636,5753,4572,null,null
null,null,null,null,null,null,28637,5754,3759,null,null
null,null,null,null,null,null,28638,54,5755,null,null
null,null,null,null,null,null,28639,3976,3044,null,null
null,null,null,null,null,null,28640,87,3976,null,null
null,null,null,null,null,null,28641,3976,2841,null,null
null,null,null,null,null,null,28642,3082,3976,null,null
null,null,null,null,null,null,28643,263,2932,null,null
null,null,null,null,null,null,28644,2,5756,null,null
null,null,null,null,null,null,28645,5275,151,null,null
null,null,null,null,null,null,28646,5275,160,null,null
null,null,null,null,null,null,28647,4238,2938,null,null
null,null,null,null,null,null,28648,5275,151,null,null
null,null,null,null,null,null,28649,5757,2761,null,null
null,null,null,null,null,null,28650,410,5157,null,null
null,null,null,null,null,null,28651,1088,3741,null,null
null,null,null,null,null,null,28652,49,5750,null,null
null,null,null,null,null,null,28653,5758,5331,null,null
null,null,null,null,null,null,28654,46,5759,null,null
null,null,null,null,null,null,28655,4889,194,null,null
null,null,null,null,null,null,28656,468,2857,null,null
null,null,null,null,null,null,28657,4667,4572,null,null
null,null,null,null,null,null,28658,3750,5760,null,null
null,null,null,null,null,null,28659,4254,5207,null,null
null,null,null,null,null,null,28660,2,3902,null,null
null,null,null,null,null,null,28661,5761,2493,null,null
null,null,null,null,null,null,28662,343,5762,null,null
null,null,null,null,null,null,28663,354,197,null,null
null,null,null,null,null,null,28664,343,197,null,null
null,null,null,null,null,null,28665,1618,5122,null,null
null,null,null,null,null,null,28666,4470,227,null,null
null,null,null,null,null,null,28667,177,5703,null,null
null,null,null,null,null,null,28668,177,2938,null,null
null,null,null,null,null,null,28669,5763,177,null,null
null,null,null,null,null,null,28670,5664,5764,null,null
null,null,null,null,null,null,28671,1151,194,null,null
null,null,null,null,null,null,28672,1151,151,null,null
null,null,null,null,null,null,28673,5693,46,null,null
null,null,null,null,null,null,28674,1151,151,null,null
null,null,null,null,null,null,28675,5748,4243,null,null
null,null,null,null,null,null,28676,4254,5755,null,null
null,null,null,null,null,null,28677,4287,4100,null,null
null,null,null,null,null,null,28678,77,3902,null,null
null,null,null,null,null,null,28679,46,5115,null,null
null,null,null,null,null,null,28680,400,3902,null,null
null,null,null,null,null,null,28681,4748,5366,null,null
null,null,null,null,null,null,28682,4287,4254,null,null
null,null,null,null,null,null,28683,326,5765,null,null
null,null,null,null,null,null,28684,4100,5182,null,null
null,null,null,null,null,null,28685,1587,3976,null,null
null,null,null,null,null,null,28686,5663,2956,null,null
null,null,null,null,null,null,28687,5342,2010,null,null
null,null,null,null,null,null,28688,5342,2,null,null
null,null,null,null,null,null,28689,5664,5764,null,null
null,null,null,null,null,null,28690,1151,5079,null,null
null,null,null,null,null,null,28691,5766,5753,null,null
null,null,null,null,null,null,28692,468,5037,null,null
null,null,null,null,null,null,28693,5578,4100,null,null
null,null,null,null,null,null,28694,3115,3902,null,null
null,null,null,null,null,null,28695,5342,343,null,null
null,null,null,null,null,null,28696,3224,3074,null,null
null,null,null,null,null,null,28697,5037,5457,null,null
null,null,null,null,null,null,28698,5760,151,null,null
null,null,null,null,null,null,28699,360,2720,null,null
null,null,null,null,null,null,28700,2295,2720,null,null
null,null,null,null,null,null,28701,5760,151,null,null
null,null,null,null,null,null,28702,2520,3115,null,null
null,null,null,null,null,null,28703,977,2520,null,null
null,null,null,null,null,null,28704,468,2520,null,null
null,null,null,null,null,null,28705,2520,3622,null,null
null,null,null,null,null,null,28706,468,5758,null,null
null,null,null,null,null,null,28707,5758,326,null,null
null,null,null,null,null,null,28708,54,5758,null,null
null,null,null,null,null,null,28709,5758,2937,null,null
null,null,null,null,null,null,28710,5654,4100,null,null
null,null,null,null,null,null,28711,2644,4301,null,null
null,null,null,null,null,null,28712,3682,772,null,null
null,null,null,null,null,null,28713,1777,772,null,null
null,null,null,null,null,null,28714,358,772,null,null
null,null,null,null,null,null,28715,468,5767,null,null
null,null,null,null,null,null,28716,604,3571,null,null
null,null,null,null,null,null,28717,1151,3082,null,null
null,null,null,null,null,null,28718,5763,4278,null,null
null,null,null,null,null,null,28719,5747,3708,null,null
null,null,null,null,null,null,28720,3086,5753,null,null
null,null,null,null,null,null,28721,3553,3074,null,null
null,null,null,null,null,null,28722,4604,3074,null,null
null,null,null,null,null,null,28723,5768,2689,null,null
null,null,null,null,null,null,28724,2038,864,null,null
null,null,null,null,null,null,28725,5769,4684,null,null
null,null,null,null,null,null,28726,1856,5755,null,null
null,null,null,null,null,null,28727,5747,282,null,null
null,null,null,null,null,null,28728,5300,4594,null,null
null,null,null,null,null,null,28729,5747,476,null,null
null,null,null,null,null,null,28730,3488,5770,null,null
null,null,null,null,null,null,28731,263,4843,null,null
null,null,null,null,null,null,28732,3074,5616,null,null
null,null,null,null,null,null,28733,5770,4243,null,null
null,null,null,null,null,null,28734,5768,77,null,null
null,null,null,null,null,null,28735,4226,3777,null,null
null,null,null,null,null,null,28736,2212,2967,null,null
null,null,null,null,null,null,28737,2212,3789,null,null
null,null,null,null,null,null,28738,2212,3356,null,null
null,null,null,null,null,null,28739,2212,130,null,null
null,null,null,null,null,null,28740,2212,1151,null,null
null,null,null,null,null,null,28741,5768,219,null,null
null,null,null,null,null,null,28742,410,371,null,null
null,null,null,null,null,null,28743,4100,5751,null,null
null,null,null,null,null,null,28744,5747,46,null,null
null,null,null,null,null,null,28745,54,5771,null,null
null,null,null,null,null,null,28746,1777,3753,null,null
null,null,null,null,null,null,28747,3662,5323,null,null
null,null,null,null,null,null,28748,1266,4048,null,null
null,null,null,null,null,null,28749,1266,3939,null,null
null,null,null,null,null,null,28750,5747,360,null,null
null,null,null,null,null,null,28751,5747,2761,null,null
null,null,null,null,null,null,28752,177,3753,null,null
null,null,null,null,null,null,28753,54,5771,null,null
null,null,null,null,null,null,28754,1151,177,null,null
null,null,null,null,null,null,28755,5747,87,null,null
null,null,null,null,null,null,28756,2,5771,null,null
null,null,null,null,null,null,28757,5747,4048,null,null
null,null,null,null,null,null,28758,977,4166,null,null
null,null,null,null,null,null,28759,3750,5772,null,null
null,null,null,null,null,null,28760,5747,160,null,null
null,null,null,null,null,null,28761,54,5316,null,null
null,null,null,null,null,null,28762,5773,1868,null,null
null,null,null,null,null,null,28763,2761,5774,null,null
null,null,null,null,null,null,28764,1313,3676,null,null
null,null,null,null,null,null,28765,5258,194,null,null
null,null,null,null,null,null,28766,5747,2304,null,null
null,null,null,null,null,null,28767,5747,4414,null,null
null,null,null,null,null,null,28768,1205,5723,null,null
null,null,null,null,null,null,28769,5747,1971,null,null
null,null,null,null,null,null,28770,5747,1501,null,null
null,null,null,null,null,null,28771,5496,3777,null,null
null,null,null,null,null,null,28772,5747,3994,null,null
null,null,null,null,null,null,28773,3545,3169,null,null
null,null,null,null,null,null,28774,3545,79,null,null
null,null,null,null,null,null,28775,4100,4882,null,null
null,null,null,null,null,null,28776,4100,5775,null,null
null,null,null,null,null,null,28777,4100,5776,null,null
null,null,null,null,null,null,28778,4100,5777,null,null
null,null,null,null,null,null,28779,4346,4131,null,null
null,null,null,null,null,null,28780,3594,4346,null,null
null,null,null,null,null,null,28781,3482,4388,null,null
null,null,null,null,null,null,28782,4597,3743,null,null
null,null,null,null,null,null,28783,4202,772,null,null
null,null,null,null,null,null,28784,3482,772,null,null
null,null,null,null,null,null,28785,4100,5778,null,null
null,null,null,null,null,null,28786,4100,5779,null,null
null,null,null,null,null,null,28787,4100,5780,null,null
null,null,null,null,null,null,28788,4100,5781,null,null
null,null,null,null,null,null,28789,4100,5782,null,null
null,null,null,null,null,null,28790,4100,5783,null,null
null,null,null,null,null,null,28791,5222,4243,null,null
null,null,null,null,null,null,28792,4100,5784,null,null
null,null,null,null,null,null,28793,46,5785,null,null
null,null,null,null,null,null,28794,5747,3914,null,null
null,null,null,null,null,null,28795,5747,4225,null,null
null,null,null,null,null,null,28796,5747,3571,null,null
null,null,null,null,null,null,28797,5747,327,null,null
null,null,null,null,null,null,28798,2687,3622,null,null
null,null,null,null,null,null,28799,177,5786,null,null
null,null,null,null,null,null,28800,5743,3074,null,null
null,null,null,null,null,null,28801,5747,1926,null,null
null,null,null,null,null,null,28802,5787,130,null,null
null,null,null,null,null,null,28803,4238,2938,null,null
null,null,null,null,null,null,28804,2,4493,null,null
null,null,null,null,null,null,28805,54,5788,null,null
null,null,null,null,null,null,28806,2687,5788,null,null
null,null,null,null,null,null,28807,343,5788,null,null
null,null,null,null,null,null,28808,4100,5788,null,null
null,null,null,null,null,null,28809,177,5788,null,null
null,null,null,null,null,null,28810,46,5788,null,null
null,null,null,null,null,null,28811,513,5788,null,null
null,null,null,null,null,null,28812,282,5788,null,null
null,null,null,null,null,null,28813,77,5788,null,null
null,null,null,null,null,null,28814,130,5788,null,null
null,null,null,null,null,null,28815,2,5788,null,null
null,null,null,null,null,null,28816,326,5788,null,null
null,null,null,null,null,null,28817,468,5788,null,null
null,null,null,null,null,null,28818,334,5788,null,null
null,null,null,null,null,null,28819,4228,5786,null,null
null,null,null,null,null,null,28820,4100,5789,null,null
null,null,null,null,null,null,28821,4100,5790,null,null
null,null,null,null,null,null,28822,4552,475,null,null
null,null,null,null,null,null,28823,5100,457,null,null
null,null,null,null,null,null,28824,3660,5100,null,null
null,null,null,null,null,null,28825,5791,177,null,null
null,null,null,null,null,null,28826,5792,326,null,null
null,null,null,null,null,null,28827,3753,400,null,null
null,null,null,null,null,null,28828,5703,2440,null,null
null,null,null,null,null,null,28829,5747,4684,null,null
null,null,null,null,null,null,28830,326,5703,null,null
null,null,null,null,null,null,28831,468,4016,null,null
null,null,null,null,null,null,28832,4016,3187,null,null
null,null,null,null,null,null,28833,4016,820,null,null
null,null,null,null,null,null,28834,4016,4225,null,null
null,null,null,null,null,null,28835,46,4166,null,null
null,null,null,null,null,null,28836,263,4166,null,null
null,null,null,null,null,null,28837,2498,4166,null,null
null,null,null,null,null,null,28838,457,5245,null,null
null,null,null,null,null,null,28839,410,4698,null,null
null,null,null,null,null,null,28840,457,2771,null,null
null,null,null,null,null,null,28841,13,3753,null,null
null,null,null,null,null,null,28842,2500,3753,null,null
null,null,null,null,null,null,28843,252,5793,null,null
null,null,null,null,null,null,28844,46,3622,null,null
null,null,null,null,null,null,28845,977,3622,null,null
null,null,null,null,null,null,28846,5794,3753,null,null
null,null,null,null,null,null,28847,4324,772,null,null
null,null,null,null,null,null,28848,3082,772,null,null
null,null,null,null,null,null,28849,5747,396,null,null
null,null,null,null,null,null,28850,76,2416,null,null
null,null,null,null,null,null,28851,2,4698,null,null
null,null,null,null,null,null,28852,4150,5703,null,null
null,null,null,null,null,null,28853,4280,4368,null,null
null,null,null,null,null,null,28854,4100,5795,null,null
null,null,null,null,null,null,28855,3537,400,null,null
null,null,null,null,null,null,28856,4698,177,null,null
null,null,null,null,null,null,28857,1438,3753,null,null
null,null,null,null,null,null,28858,3753,1347,null,null
null,null,null,null,null,null,28859,4698,130,null,null
null,null,null,null,null,null,28860,54,4698,null,null
null,null,null,null,null,null,28861,5747,4346,null,null
null,null,null,null,null,null,28862,4100,5796,null,null
null,null,null,null,null,null,28863,5743,3291,null,null
null,null,null,null,null,null,28864,3115,5245,null,null
null,null,null,null,null,null,28865,5508,5245,null,null
null,null,null,null,null,null,28866,5245,2355,null,null
null,null,null,null,null,null,28867,5245,1476,null,null
null,null,null,null,null,null,28868,5245,4364,null,null
null,null,null,null,null,null,28869,5747,1777,null,null
null,null,null,null,null,null,28870,5037,475,null,null
null,null,null,null,null,null,28871,5037,475,null,null
null,null,null,null,null,null,28872,468,5797,null,null
null,null,null,null,null,null,28873,561,3753,null,null
null,null,null,null,null,null,28874,5798,3449,null,null
null,null,null,null,null,null,28875,3556,3636,null,null
null,null,null,null,null,null,28876,4851,306,null,null
null,null,null,null,null,null,28877,77,3453,null,null
null,null,null,null,null,null,28878,5799,5800,null,null
null,null,null,null,null,null,28879,3074,5593,null,null
null,null,null,null,null,null,28880,5799,5800,null,null
null,null,null,null,null,null,28881,5245,130,null,null
null,null,null,null,null,null,28882,3118,3074,null,null
null,null,null,null,null,null,28883,5064,177,null,null
null,null,null,null,null,null,28884,46,4761,null,null
null,null,null,null,null,null,28885,4761,77,null,null
null,null,null,null,null,null,28886,5222,130,null,null
null,null,null,null,null,null,28887,698,130,null,null
null,null,null,null,null,null,28888,5791,3750,null,null
null,null,null,null,null,null,28889,3995,3657,null,null
null,null,null,null,null,null,28890,3115,4669,null,null
null,null,null,null,null,null,28891,5801,4243,null,null
null,null,null,null,null,null,28892,5802,4669,null,null
null,null,null,null,null,null,28893,5644,5802,null,null
null,null,null,null,null,null,28894,2357,3467,null,null
null,null,null,null,null,null,28895,2839,130,null,null
null,null,null,null,null,null,28896,468,5803,null,null
null,null,null,null,null,null,28897,2838,221,null,null
null,null,null,null,null,null,28898,476,5804,null,null
null,null,null,null,null,null,28899,3698,17,null,null
null,null,null,null,null,null,28900,4333,3843,null,null
null,null,null,null,null,null,28901,431,5805,null,null
null,null,null,null,null,null,28902,3698,4346,null,null
null,null,null,null,null,null,28903,4836,177,null,null
null,null,null,null,null,null,28904,4414,130,null,null
null,null,null,null,null,null,28905,5806,4346,null,null
null,null,null,null,null,null,28906,410,4486,null,null
null,null,null,null,null,null,28907,4193,457,null,null
null,null,null,null,null,null,28908,410,156,null,null
null,null,null,null,null,null,28909,4761,326,null,null
null,null,null,null,null,null,28910,5160,347,null,null
null,null,null,null,null,null,28911,4761,227,null,null
null,null,null,null,null,null,28912,977,475,null,null
null,null,null,null,null,null,28913,1685,5160,null,null
null,null,null,null,null,null,28914,5160,86,null,null
null,null,null,null,null,null,28915,2695,410,null,null
null,null,null,null,null,null,28916,410,2782,null,null
null,null,null,null,null,null,28917,410,698,null,null
null,null,null,null,null,null,28918,2212,1218,null,null
null,null,null,null,null,null,28919,5747,3936,null,null
null,null,null,null,null,null,28920,5508,130,null,null
null,null,null,null,null,null,28921,2010,5806,null,null
null,null,null,null,null,null,28922,410,5616,null,null
null,null,null,null,null,null,28923,157,5631,null,null
null,null,null,null,null,null,28924,4280,4368,null,null
null,null,null,null,null,null,28925,1088,5798,null,null
null,null,null,null,null,null,28926,5798,4346,null,null
null,null,null,null,null,null,28927,77,5703,null,null
null,null,null,null,null,null,28928,410,215,null,null
null,null,null,null,null,null,28929,343,5807,null,null
null,null,null,null,null,null,28930,46,5226,null,null
null,null,null,null,null,null,28931,5808,1777,null,null
null,null,null,null,null,null,28932,5798,348,null,null
null,null,null,null,null,null,28933,5508,130,null,null
null,null,null,null,null,null,28934,5691,1642,null,null
null,null,null,null,null,null,28935,46,3626,null,null
null,null,null,null,null,null,28936,5747,2010,null,null
null,null,null,null,null,null,28937,4752,5809,null,null
null,null,null,null,null,null,28938,468,5810,null,null
null,null,null,null,null,null,28939,2248,5631,null,null
null,null,null,null,null,null,28940,410,98,null,null
null,null,null,null,null,null,28941,5809,177,null,null
null,null,null,null,null,null,28942,5809,77,null,null
null,null,null,null,null,null,28943,5747,4280,null,null
null,null,null,null,null,null,28944,5809,3115,null,null
null,null,null,null,null,null,28945,1347,772,null,null
null,null,null,null,null,null,28946,263,772,null,null
null,null,null,null,null,null,28947,1088,5809,null,null
null,null,null,null,null,null,28948,468,5064,null,null
null,null,null,null,null,null,28949,5631,194,null,null
null,null,null,null,null,null,28950,5809,130,null,null
null,null,null,null,null,null,28951,1475,5245,null,null
null,null,null,null,null,null,28952,3146,5245,null,null
null,null,null,null,null,null,28953,3626,3164,null,null
null,null,null,null,null,null,28954,854,5150,null,null
null,null,null,null,null,null,28955,2739,1151,null,null
null,null,null,null,null,null,28956,3556,451,null,null
null,null,null,null,null,null,28957,410,5747,null,null
null,null,null,null,null,null,28958,2687,5763,null,null
null,null,null,null,null,null,28959,5747,909,null,null
null,null,null,null,null,null,28960,2,5811,null,null
null,null,null,null,null,null,28961,160,5065,null,null
null,null,null,null,null,null,28962,3996,5065,null,null
null,null,null,null,null,null,28963,263,5065,null,null
null,null,null,null,null,null,28964,17,5065,null,null
null,null,null,null,null,null,28965,468,5065,null,null
null,null,null,null,null,null,28966,3115,5065,null,null
null,null,null,null,null,null,28967,5747,746,null,null
null,null,null,null,null,null,28968,5747,265,null,null
null,null,null,null,null,null,28969,16,5809,null,null
null,null,null,null,null,null,28970,5747,1438,null,null
null,null,null,null,null,null,28971,5747,457,null,null
null,null,null,null,null,null,28972,4728,2450,null,null
null,null,null,null,null,null,28973,2212,62,null,null
null,null,null,null,null,null,28974,5811,177,null,null
null,null,null,null,null,null,28975,2010,4698,null,null
null,null,null,null,null,null,28976,2903,1473,null,null
null,null,null,null,null,null,28977,5747,48,null,null
null,null,null,null,null,null,28978,5747,3482,null,null
null,null,null,null,null,null,28979,2025,5769,null,null
null,null,null,null,null,null,28980,5812,3160,null,null
null,null,null,null,null,null,28981,5113,5812,null,null
null,null,null,null,null,null,28982,5812,1791,null,null
null,null,null,null,null,null,28983,5619,3074,null,null
null,null,null,null,null,null,28984,5747,3449,null,null
null,null,null,null,null,null,28985,2010,130,null,null
null,null,null,null,null,null,28986,3164,3074,null,null
null,null,null,null,null,null,28987,5504,5813,null,null
null,null,null,null,null,null,28988,4728,58,null,null
null,null,null,null,null,null,28989,5747,2427,null,null
null,null,null,null,null,null,28990,227,130,null,null
null,null,null,null,null,null,28991,5671,5575,null,null
null,null,null,null,null,null,28992,2770,3657,null,null
null,null,null,null,null,null,28993,2245,1777,null,null
null,null,null,null,null,null,28994,791,5150,null,null
null,null,null,null,null,null,28995,46,5803,null,null
null,null,null,null,null,null,28996,5440,177,null,null
null,null,null,null,null,null,28997,4797,400,null,null
null,null,null,null,null,null,28998,468,4797,null,null
null,null,null,null,null,null,28999,513,4797,null,null
null,null,null,null,null,null,29000,1821,5150,null,null
null,null,null,null,null,null,29001,3784,2,null,null
null,null,null,null,null,null,29002,3576,5699,null,null
null,null,null,null,null,null,29003,5150,22,null,null
null,null,null,null,null,null,29004,5770,3074,null,null
null,null,null,null,null,null,29005,3074,5814,null,null
null,null,null,null,null,null,29006,4113,3074,null,null
null,null,null,null,null,null,29007,5747,3431,null,null
null,null,null,null,null,null,29008,4728,1088,null,null
null,null,null,null,null,null,29009,5053,4667,null,null
null,null,null,null,null,null,29010,5150,700,null,null
null,null,null,null,null,null,29011,4597,3244,null,null
null,null,null,null,null,null,29012,4597,227,null,null
null,null,null,null,null,null,29013,1826,227,null,null
null,null,null,null,null,null,29014,5742,5078,null,null
null,null,null,null,null,null,29015,3115,5241,null,null
null,null,null,null,null,null,29016,5150,862,null,null
null,null,null,null,null,null,29017,4254,5536,null,null
null,null,null,null,null,null,29018,265,4051,null,null
null,null,null,null,null,null,29019,3657,2087,null,null
null,null,null,null,null,null,29020,177,5746,null,null
null,null,null,null,null,null,29021,1437,4414,null,null
null,null,null,null,null,null,29022,5741,5078,null,null
null,null,null,null,null,null,29023,4100,5746,null,null
null,null,null,null,null,null,29024,5815,5199,null,null
null,null,null,null,null,null,29025,5816,219,null,null
null,null,null,null,null,null,29026,46,5817,null,null
null,null,null,null,null,null,29027,4123,4159,null,null
null,null,null,null,null,null,29028,2085,1436,null,null
null,null,null,null,null,null,29029,5245,1436,null,null
null,null,null,null,null,null,29030,5809,1436,null,null
null,null,null,null,null,null,29031,5747,1436,null,null
null,null,null,null,null,null,29032,4225,1436,null,null
null,null,null,null,null,null,29033,1836,1436,null,null
null,null,null,null,null,null,29034,5508,1436,null,null
null,null,null,null,null,null,29035,1351,1436,null,null
null,null,null,null,null,null,29036,2211,1436,null,null
null,null,null,null,null,null,29037,1193,1436,null,null
null,null,null,null,null,null,29038,1290,1436,null,null
null,null,null,null,null,null,29039,2520,1436,null,null
null,null,null,null,null,null,29040,5715,5818,null,null
null,null,null,null,null,null,29041,5715,77,null,null
null,null,null,null,null,null,29042,4598,227,null,null
null,null,null,null,null,null,29043,1115,5808,null,null
null,null,null,null,null,null,29044,4100,5819,null,null
null,null,null,null,null,null,29045,2248,5631,null,null
